row,rt,button_pressed,left_image,right_image,trial_type,trial_index,time_elapsed,subject_id,task,responses
34,2271,1,two_4.png,two_3.png,html-button-response,33,152584,5d14fc1506d74500016a84a9,typicality,NULL
35,1872,0,three_4.png,three_10.png,html-button-response,34,154457,5d14fc1506d74500016a84a9,typicality,NULL
36,1588,0,seven_4.png,seven_9.png,html-button-response,35,156048,5d14fc1506d74500016a84a9,typicality,NULL
37,1429,1,three_8.png,three_2.png,html-button-response,36,157478,5d14fc1506d74500016a84a9,typicality,NULL
38,2367,1,three_1.png,three_4.png,html-button-response,37,159846,5d14fc1506d74500016a84a9,typicality,NULL
39,3086,1,seven_3.png,seven_6.png,html-button-response,38,162934,5d14fc1506d74500016a84a9,typicality,NULL
40,2182,1,eight_9.png,eight_4.png,html-button-response,39,165118,5d14fc1506d74500016a84a9,typicality,NULL
41,1442,0,eight_3.png,eight_2.png,html-button-response,40,166561,5d14fc1506d74500016a84a9,typicality,NULL
42,3473,0,two_3.png,two_5.png,html-button-response,41,170036,5d14fc1506d74500016a84a9,typicality,NULL
43,1908,1,four_5.png,four_6.png,html-button-response,42,171945,5d14fc1506d74500016a84a9,typicality,NULL
44,1314,0,eight_1.png,eight_5.png,html-button-response,43,173262,5d14fc1506d74500016a84a9,typicality,NULL
45,1850,1,two_8.png,two_5.png,html-button-response,44,175113,5d14fc1506d74500016a84a9,typicality,NULL
46,2646,1,nine_6.png,nine_8.png,html-button-response,45,177762,5d14fc1506d74500016a84a9,typicality,NULL
47,1067,0,eight_8.png,eight_10.png,html-button-response,46,178829,5d14fc1506d74500016a84a9,typicality,NULL
48,1916,0,seven_2.png,seven_3.png,html-button-response,47,180747,5d14fc1506d74500016a84a9,typicality,NULL
49,2148,1,seven_7.png,seven_1.png,html-button-response,48,182897,5d14fc1506d74500016a84a9,typicality,NULL
50,1120,1,one_9.png,one_5.png,html-button-response,49,184019,5d14fc1506d74500016a84a9,typicality,NULL
51,1436,1,zero_2.png,zero_4.png,html-button-response,50,185458,5d14fc1506d74500016a84a9,typicality,NULL
52,1714,0,seven_5.png,seven_6.png,html-button-response,51,187174,5d14fc1506d74500016a84a9,typicality,NULL
53,1820,0,seven_9.png,seven_10.png,html-button-response,52,188995,5d14fc1506d74500016a84a9,typicality,NULL
54,1788,0,four_3.png,four_10.png,html-button-response,53,190785,5d14fc1506d74500016a84a9,typicality,NULL
55,2196,1,five_4.png,five_2.png,html-button-response,54,192983,5d14fc1506d74500016a84a9,typicality,NULL
56,2180,0,six_8.png,six_3.png,html-button-response,55,195165,5d14fc1506d74500016a84a9,typicality,NULL
57,2063,1,zero_1.png,zero_5.png,html-button-response,56,197229,5d14fc1506d74500016a84a9,typicality,NULL
58,1860,0,four_8.png,four_2.png,html-button-response,57,199091,5d14fc1506d74500016a84a9,typicality,NULL
59,1290,0,four_9.png,four_5.png,html-button-response,58,200383,5d14fc1506d74500016a84a9,typicality,NULL
60,2454,1,one_8.png,one_4.png,html-button-response,59,202839,5d14fc1506d74500016a84a9,typicality,NULL
61,2664,0,nine_3.png,nine_7.png,html-button-response,60,205504,5d14fc1506d74500016a84a9,typicality,NULL
62,1588,1,two_9.png,two_6.png,html-button-response,61,207095,5d14fc1506d74500016a84a9,typicality,NULL
63,2196,0,five_10.png,five_9.png,html-button-response,62,209292,5d14fc1506d74500016a84a9,typicality,NULL
64,1669,1,zero_7.png,zero_9.png,html-button-response,63,210962,5d14fc1506d74500016a84a9,typicality,NULL
65,2422,1,three_9.png,three_2.png,html-button-response,64,213387,5d14fc1506d74500016a84a9,typicality,NULL
66,3098,1,four_4.png,four_1.png,html-button-response,65,216487,5d14fc1506d74500016a84a9,typicality,NULL
67,2976,0,five_7.png,five_3.png,html-button-response,66,219464,5d14fc1506d74500016a84a9,typicality,NULL
68,1370,1,eight_5.png,eight_7.png,html-button-response,67,220836,5d14fc1506d74500016a84a9,typicality,NULL
69,2574,1,three_3.png,three_8.png,html-button-response,68,223412,5d14fc1506d74500016a84a9,typicality,NULL
70,1338,1,one_4.png,one_7.png,html-button-response,69,224754,5d14fc1506d74500016a84a9,typicality,NULL
71,1532,1,two_2.png,two_1.png,html-button-response,70,226289,5d14fc1506d74500016a84a9,typicality,NULL
72,1403,0,three_9.png,three_3.png,html-button-response,71,227692,5d14fc1506d74500016a84a9,typicality,NULL
73,1731,0,six_9.png,six_7.png,html-button-response,72,229424,5d14fc1506d74500016a84a9,typicality,NULL
74,1404,1,four_10.png,four_2.png,html-button-response,73,230830,5d14fc1506d74500016a84a9,typicality,NULL
75,1741,1,six_3.png,six_5.png,html-button-response,74,232572,5d14fc1506d74500016a84a9,typicality,NULL
76,1716,1,four_7.png,four_8.png,html-button-response,75,234290,5d14fc1506d74500016a84a9,typicality,NULL
77,4117,0,eight_7.png,eight_3.png,html-button-response,76,238408,5d14fc1506d74500016a84a9,typicality,NULL
78,2074,1,zero_1.png,zero_7.png,html-button-response,77,240484,5d14fc1506d74500016a84a9,typicality,NULL
79,1499,0,one_6.png,one_2.png,html-button-response,78,241984,5d14fc1506d74500016a84a9,typicality,NULL
80,1128,1,one_9.png,one_1.png,html-button-response,79,243114,5d14fc1506d74500016a84a9,typicality,NULL
81,1844,1,eight_1.png,eight_6.png,html-button-response,80,244960,5d14fc1506d74500016a84a9,typicality,NULL
82,1955,0,nine_4.png,nine_3.png,html-button-response,81,246915,5d14fc1506d74500016a84a9,typicality,NULL
83,1168,0,five_5.png,five_8.png,html-button-response,82,248086,5d14fc1506d74500016a84a9,typicality,NULL
84,1795,1,five_4.png,five_10.png,html-button-response,83,249882,5d14fc1506d74500016a84a9,typicality,NULL
85,1429,1,seven_10.png,seven_8.png,html-button-response,84,251312,5d14fc1506d74500016a84a9,typicality,NULL
86,1298,0,two_7.png,two_10.png,html-button-response,85,252611,5d14fc1506d74500016a84a9,typicality,NULL
87,1313,1,three_1.png,three_5.png,html-button-response,86,253926,5d14fc1506d74500016a84a9,typicality,NULL
88,1040,0,six_2.png,six_6.png,html-button-response,87,254967,5d14fc1506d74500016a84a9,typicality,NULL
89,1386,0,five_9.png,five_3.png,html-button-response,88,256355,5d14fc1506d74500016a84a9,typicality,NULL
90,1185,1,seven_1.png,seven_4.png,html-button-response,89,257542,5d14fc1506d74500016a84a9,typicality,NULL
91,1661,0,nine_5.png,nine_8.png,html-button-response,90,259204,5d14fc1506d74500016a84a9,typicality,NULL
92,1674,1,six_10.png,six_4.png,html-button-response,91,260880,5d14fc1506d74500016a84a9,typicality,NULL
93,1986,0,nine_5.png,nine_10.png,html-button-response,92,262867,5d14fc1506d74500016a84a9,typicality,NULL
94,1409,0,two_2.png,two_9.png,html-button-response,93,264277,5d14fc1506d74500016a84a9,typicality,NULL
95,2035,0,three_6.png,three_5.png,html-button-response,94,266314,5d14fc1506d74500016a84a9,typicality,NULL
96,2114,1,four_4.png,four_9.png,html-button-response,95,268430,5d14fc1506d74500016a84a9,typicality,NULL
97,1151,0,five_7.png,five_8.png,html-button-response,96,269583,5d14fc1506d74500016a84a9,typicality,NULL
98,2035,0,one_5.png,one_10.png,html-button-response,97,271620,5d14fc1506d74500016a84a9,typicality,NULL
99,1142,1,zero_8.png,zero_4.png,html-button-response,98,272762,5d14fc1506d74500016a84a9,typicality,NULL
100,944,0,seven_2.png,seven_8.png,html-button-response,99,273708,5d14fc1506d74500016a84a9,typicality,NULL
101,1657,0,one_10.png,one_3.png,html-button-response,100,275367,5d14fc1506d74500016a84a9,typicality,NULL
102,2794,1,four_6.png,four_3.png,html-button-response,101,278162,5d14fc1506d74500016a84a9,typicality,NULL
103,2401,1,six_10.png,six_4.png,html-button-response,102,280565,5d14fc1506d74500016a84a9,typicality,NULL
104,2113,0," "," ",html-button-response,0,2138,5d14fb507091ed0019774f6a,typicality,NULL
105,8656,NULL," "," ",instructions,1,10796,5d14fb507091ed0019774f6a,typicality,NULL
106,61681,NULL,NULL,NULL,survey-text,2,72494,5d14fb507091ed0019774f6a,typicality,"{"Q0":"I think I would need to choose which of the following handwritten digits seem the most peculiar to my eyes."}"
107,12791,0,six_6.png,six_7.png,html-button-response,3,85288,5d14fb507091ed0019774f6a,typicality,NULL
108,4844,0,two_10.png,two_8.png,html-button-response,4,90133,5d14fb507091ed0019774f6a,typicality,NULL
109,3831,0,seven_3.png,seven_8.png,html-button-response,5,93965,5d14fb507091ed0019774f6a,typicality,NULL
110,2863,1,two_7.png,two_2.png,html-button-response,6,96830,5d14fb507091ed0019774f6a,typicality,NULL
111,2042,0,four_9.png,four_8.png,html-button-response,7,98873,5d14fb507091ed0019774f6a,typicality,NULL
112,1842,1,six_10.png,six_8.png,html-button-response,8,100716,5d14fb507091ed0019774f6a,typicality,NULL
113,1229,0,two_1.png,two_9.png,html-button-response,9,101946,5d14fb507091ed0019774f6a,typicality,NULL
114,2557,0,five_2.png,five_8.png,html-button-response,10,104504,5d14fb507091ed0019774f6a,typicality,NULL
115,3196,1,eight_7.png,eight_8.png,html-button-response,11,107701,5d14fb507091ed0019774f6a,typicality,NULL
116,1469,1,three_4.png,three_10.png,html-button-response,12,109171,5d14fb507091ed0019774f6a,typicality,NULL
117,6240,1,two_3.png,two_6.png,html-button-response,13,115413,5d14fb507091ed0019774f6a,typicality,NULL
118,1825,0,nine_4.png,nine_7.png,html-button-response,14,117238,5d14fb507091ed0019774f6a,typicality,NULL
119,3451,0,one_7.png,one_10.png,html-button-response,15,120691,5d14fb507091ed0019774f6a,typicality,NULL
120,2441,1,six_4.png,six_2.png,html-button-response,16,123132,5d14fb507091ed0019774f6a,typicality,NULL
121,1313,0,six_2.png,six_5.png,html-button-response,17,124446,5d14fb507091ed0019774f6a,typicality,NULL
122,4759,1,seven_7.png,seven_10.png,html-button-response,18,129206,5d14fb507091ed0019774f6a,typicality,NULL
123,3836,0,eight_8.png,eight_4.png,html-button-response,19,133043,5d14fb507091ed0019774f6a,typicality,NULL
124,1981,0,nine_5.png,nine_6.png,html-button-response,20,135025,5d14fb507091ed0019774f6a,typicality,NULL
125,2446,0,seven_4.png,seven_1.png,html-button-response,21,137472,5d14fb507091ed0019774f6a,typicality,NULL
126,1786,0,zero_7.png,zero_1.png,html-button-response,22,139258,5d14fb507091ed0019774f6a,typicality,NULL
127,1836,0,nine_4.png,nine_5.png,html-button-response,23,141095,5d14fb507091ed0019774f6a,typicality,NULL
128,2996,1,five_4.png,five_6.png,html-button-response,24,144092,5d14fb507091ed0019774f6a,typicality,NULL
129,1587,1,zero_3.png,zero_9.png,html-button-response,25,145680,5d14fb507091ed0019774f6a,typicality,NULL
130,3732,0,nine_3.png,nine_1.png,html-button-response,26,149413,5d14fb507091ed0019774f6a,typicality,NULL
131,1346,0,four_1.png,four_3.png,html-button-response,27,150760,5d14fb507091ed0019774f6a,typicality,NULL
132,2603,0,seven_10.png,seven_7.png,html-button-response,28,153364,5d14fb507091ed0019774f6a,typicality,NULL
133,3057,1,eight_3.png,eight_2.png,html-button-response,29,156421,5d14fb507091ed0019774f6a,typicality,NULL
134,1695,1,four_8.png,four_9.png,html-button-response,30,158118,5d14fb507091ed0019774f6a,typicality,NULL
135,1075,0,three_2.png,three_9.png,html-button-response,31,159193,5d14fb507091ed0019774f6a,typicality,NULL
136,1319,0,one_5.png,one_4.png,html-button-response,32,160513,5d14fb507091ed0019774f6a,typicality,NULL
137,2465,0,four_7.png,four_2.png,html-button-response,33,162979,5d14fb507091ed0019774f6a,typicality,NULL
138,3751,1,four_5.png,four_2.png,html-button-response,34,166731,5d14fb507091ed0019774f6a,typicality,NULL
139,1096,1,seven_6.png,seven_5.png,html-button-response,35,167828,5d14fb507091ed0019774f6a,typicality,NULL
140,1094,0,zero_10.png,zero_6.png,html-button-response,36,168924,5d14fb507091ed0019774f6a,typicality,NULL
141,2692,0,three_8.png,three_3.png,html-button-response,37,171616,5d14fb507091ed0019774f6a,typicality,NULL
142,2765,1,zero_6.png,zero_9.png,html-button-response,38,174382,5d14fb507091ed0019774f6a,typicality,NULL
143,2820,0,one_10.png,one_3.png,html-button-response,39,177203,5d14fb507091ed0019774f6a,typicality,NULL
144,3308,0,seven_2.png,seven_5.png,html-button-response,40,180512,5d14fb507091ed0019774f6a,typicality,NULL
145,1681,1,seven_4.png,seven_9.png,html-button-response,41,182194,5d14fb507091ed0019774f6a,typicality,NULL
146,1947,0,six_1.png,six_3.png,html-button-response,42,184142,5d14fb507091ed0019774f6a,typicality,NULL
147,1429,0,eight_6.png,eight_9.png,html-button-response,43,185572,5d14fb507091ed0019774f6a,typicality,NULL
148,3685,0,two_5.png,two_6.png,html-button-response,44,189258,5d14fb507091ed0019774f6a,typicality,NULL
149,1066,1,three_1.png,three_2.png,html-button-response,45,190325,5d14fb507091ed0019774f6a,typicality,NULL
150,2684,1,three_1.png,three_5.png,html-button-response,46,193010,5d14fb507091ed0019774f6a,typicality,NULL
151,1389,1,nine_6.png,nine_7.png,html-button-response,47,194400,5d14fb507091ed0019774f6a,typicality,NULL
152,1083,1,one_6.png,one_2.png,html-button-response,48,195484,5d14fb507091ed0019774f6a,typicality,NULL
153,2127,0,six_6.png,six_3.png,html-button-response,49,197612,5d14fb507091ed0019774f6a,typicality,NULL
154,3579,0,six_4.png,six_9.png,html-button-response,50,201192,5d14fb507091ed0019774f6a,typicality,NULL
155,2966,1,seven_8.png,seven_2.png,html-button-response,51,204159,5d14fb507091ed0019774f6a,typicality,NULL
156,4083,1,six_10.png,six_1.png,html-button-response,52,208243,5d14fb507091ed0019774f6a,typicality,NULL
157,1186,0,one_5.png,one_8.png,html-button-response,53,209430,5d14fb507091ed0019774f6a,typicality,NULL
158,3201,0,seven_6.png,seven_1.png,html-button-response,54,212633,5d14fb507091ed0019774f6a,typicality,NULL
159,3662,0,nine_2.png,nine_8.png,html-button-response,55,216295,5d14fb507091ed0019774f6a,typicality,NULL
160,4031,1,nine_1.png,nine_10.png,html-button-response,56,220327,5d14fb507091ed0019774f6a,typicality,NULL
161,1233,1,five_2.png,five_5.png,html-button-response,57,221561,5d14fb507091ed0019774f6a,typicality,NULL
162,2606,1,five_9.png,five_5.png,html-button-response,58,224168,5d14fb507091ed0019774f6a,typicality,NULL
163,1096,0,one_4.png,one_9.png,html-button-response,59,225265,5d14fb507091ed0019774f6a,typicality,NULL
164,4848,1,eight_5.png,eight_7.png,html-button-response,60,230115,5d14fb507091ed0019774f6a,typicality,NULL
165,1638,0,one_2.png,one_9.png,html-button-response,61,231754,5d14fb507091ed0019774f6a,typicality,NULL
166,1920,1,three_3.png,three_6.png,html-button-response,62,233674,5d14fb507091ed0019774f6a,typicality,NULL
167,2267,0,five_10.png,five_8.png,html-button-response,63,235943,5d14fb507091ed0019774f6a,typicality,NULL
168,3210,1,three_6.png,three_5.png,html-button-response,64,239153,5d14fb507091ed0019774f6a,typicality,NULL
169,1056,1,five_3.png,five_10.png,html-button-response,65,240210,5d14fb507091ed0019774f6a,typicality,NULL
170,2611,0,three_9.png,three_4.png,html-button-response,66,242822,5d14fb507091ed0019774f6a,typicality,NULL
171,2769,0,eight_1.png,eight_6.png,html-button-response,67,245591,5d14fb507091ed0019774f6a,typicality,NULL
172,1455,1,two_5.png,two_1.png,html-button-response,68,247047,5d14fb507091ed0019774f6a,typicality,NULL
173,2237,0,two_2.png,two_8.png,html-button-response,69,249285,5d14fb507091ed0019774f6a,typicality,NULL
174,2061,1,nine_10.png,nine_9.png,html-button-response,70,251347,5d14fb507091ed0019774f6a,typicality,NULL
175,2394,0,four_7.png,four_6.png,html-button-response,71,253741,5d14fb507091ed0019774f6a,typicality,NULL
176,2019,1,zero_5.png,zero_8.png,html-button-response,72,255761,5d14fb507091ed0019774f6a,typicality,NULL
177,985,1,one_3.png,one_1.png,html-button-response,73,256748,5d14fb507091ed0019774f6a,typicality,NULL
178,1444,0,one_8.png,one_6.png,html-button-response,74,258193,5d14fb507091ed0019774f6a,typicality,NULL
179,1386,0,two_7.png,two_9.png,html-button-response,75,259579,5d14fb507091ed0019774f6a,typicality,NULL
180,2237,1,nine_3.png,nine_9.png,html-button-response,76,261818,5d14fb507091ed0019774f6a,typicality,NULL
181,1011,0,four_10.png,four_1.png,html-button-response,77,262829,5d14fb507091ed0019774f6a,typicality,NULL
182,2146,1,two_3.png,two_4.png,html-button-response,78,264976,5d14fb507091ed0019774f6a,typicality,NULL
183,1289,1,eight_10.png,eight_1.png,html-button-response,79,266266,5d14fb507091ed0019774f6a,typicality,NULL
184,918,0,zero_4.png,zero_3.png,html-button-response,80,267185,5d14fb507091ed0019774f6a,typicality,NULL
185,2632,0,five_7.png,five_1.png,html-button-response,81,269818,5d14fb507091ed0019774f6a,typicality,NULL
186,1477,1,four_4.png,four_10.png,html-button-response,82,271296,5d14fb507091ed0019774f6a,typicality,NULL
187,2273,0,three_7.png,three_8.png,html-button-response,83,273570,5d14fb507091ed0019774f6a,typicality,NULL
188,4729,1,four_6.png,four_3.png,html-button-response,84,278300,5d14fb507091ed0019774f6a,typicality,NULL
189,1162,0,zero_8.png,zero_1.png,html-button-response,85,279463,5d14fb507091ed0019774f6a,typicality,NULL
190,1645,1,seven_3.png,seven_9.png,html-button-response,86,281109,5d14fb507091ed0019774f6a,typicality,NULL
191,928,1,three_10.png,three_7.png,html-button-response,87,282037,5d14fb507091ed0019774f6a,typicality,NULL
192,3803,1,two_4.png,two_10.png,html-button-response,88,285841,5d14fb507091ed0019774f6a,typicality,NULL
193,1142,1,zero_2.png,zero_10.png,html-button-response,89,286984,5d14fb507091ed0019774f6a,typicality,NULL
194,1191,0,five_7.png,five_1.png,html-button-response,90,288176,5d14fb507091ed0019774f6a,typicality,NULL
195,4361,1,nine_8.png,nine_2.png,html-button-response,91,292537,5d14fb507091ed0019774f6a,typicality,NULL
196,2639,1,eight_9.png,eight_2.png,html-button-response,92,295177,5d14fb507091ed0019774f6a,typicality,NULL
197,2035,1,five_4.png,five_6.png,html-button-response,93,297212,5d14fb507091ed0019774f6a,typicality,NULL
198,1737,1,five_9.png,five_3.png,html-button-response,94,298950,5d14fb507091ed0019774f6a,typicality,NULL
199,1638,0,eight_10.png,eight_3.png,html-button-response,95,300588,5d14fb507091ed0019774f6a,typicality,NULL
200,3781,1,eight_5.png,eight_4.png,html-button-response,96,304370,5d14fb507091ed0019774f6a,typicality,NULL
201,1226,0,zero_4.png,zero_2.png,html-button-response,97,305597,5d14fb507091ed0019774f6a,typicality,NULL
202,2205,0,one_1.png,one_7.png,html-button-response,98,307802,5d14fb507091ed0019774f6a,typicality,NULL
203,2014,1,six_9.png,six_7.png,html-button-response,99,309817,5d14fb507091ed0019774f6a,typicality,NULL
204,5766,0,six_5.png,six_8.png,html-button-response,100,315585,5d14fb507091ed0019774f6a,typicality,NULL
205,2585,0,four_5.png,four_4.png,html-button-response,101,318171,5d14fb507091ed0019774f6a,typicality,NULL
206,1258,0,zero_7.png,zero_5.png,html-button-response,102,319429,5d14fb507091ed0019774f6a,typicality,NULL
207,4194,0," "," ",html-button-response,0,4265,5d14f036dfb2040019a73258,typicality,NULL
208,17655,NULL," "," ",instructions,1,21922,5d14f036dfb2040019a73258,typicality,NULL
209,45689,NULL,NULL,NULL,survey-text,2,67620,5d14f036dfb2040019a73258,typicality,"{"Q0":"You'd want me to choose the more \"unusual\" or the digit that isn't as commonly seen."}"
210,3598,0,two_5.png,two_1.png,html-button-response,3,71220,5d14f036dfb2040019a73258,typicality,NULL
211,2173,1,one_3.png,one_6.png,html-button-response,4,73394,5d14f036dfb2040019a73258,typicality,NULL
212,3068,1,nine_1.png,nine_3.png,html-button-response,5,76464,5d14f036dfb2040019a73258,typicality,NULL
213,2814,1,two_10.png,two_8.png,html-button-response,6,79280,5d14f036dfb2040019a73258,typicality,NULL
214,3186,1,eight_1.png,eight_8.png,html-button-response,7,82467,5d14f036dfb2040019a73258,typicality,NULL
215,3487,1,eight_2.png,eight_10.png,html-button-response,8,85956,5d14f036dfb2040019a73258,typicality,NULL
216,7022,0,two_6.png,two_9.png,html-button-response,9,92980,5d14f036dfb2040019a73258,typicality,NULL
217,1888,0,six_4.png,six_7.png,html-button-response,10,94869,5d14f036dfb2040019a73258,typicality,NULL
218,3441,1,five_2.png,five_4.png,html-button-response,11,98311,5d14f036dfb2040019a73258,typicality,NULL
219,1960,1,six_2.png,six_1.png,html-button-response,12,100272,5d14f036dfb2040019a73258,typicality,NULL
220,2039,1,seven_9.png,seven_4.png,html-button-response,13,102313,5d14f036dfb2040019a73258,typicality,NULL
221,3322,0,one_10.png,one_2.png,html-button-response,14,105637,5d14f036dfb2040019a73258,typicality,NULL
222,4136,0,one_5.png,one_9.png,html-button-response,15,109774,5d14f036dfb2040019a73258,typicality,NULL
223,3194,0,six_5.png,six_9.png,html-button-response,16,112970,5d14f036dfb2040019a73258,typicality,NULL
224,1661,0,eight_10.png,eight_7.png,html-button-response,17,114632,5d14f036dfb2040019a73258,typicality,NULL
225,3502,0,three_8.png,three_4.png,html-button-response,18,118136,5d14f036dfb2040019a73258,typicality,NULL
226,3383,0,one_4.png,one_6.png,html-button-response,19,121521,5d14f036dfb2040019a73258,typicality,NULL
227,5458,1,one_2.png,one_8.png,html-button-response,20,126980,5d14f036dfb2040019a73258,typicality,NULL
228,2973,1,nine_8.png,nine_3.png,html-button-response,21,129955,5d14f036dfb2040019a73258,typicality,NULL
229,3678,1,eight_3.png,eight_9.png,html-button-response,22,133633,5d14f036dfb2040019a73258,typicality,NULL
230,3829,0,six_6.png,six_10.png,html-button-response,23,137464,5d14f036dfb2040019a73258,typicality,NULL
231,5090,0,seven_5.png,seven_10.png,html-button-response,24,142555,5d14f036dfb2040019a73258,typicality,NULL
232,1747,0,eight_8.png,eight_3.png,html-button-response,25,144304,5d14f036dfb2040019a73258,typicality,NULL
233,1485,0,seven_5.png,seven_10.png,html-button-response,26,145790,5d14f036dfb2040019a73258,typicality,NULL
234,2332,0,nine_4.png,nine_9.png,html-button-response,27,148124,5d14f036dfb2040019a73258,typicality,NULL
235,5378,1,four_8.png,four_5.png,html-button-response,28,153503,5d14f036dfb2040019a73258,typicality,NULL
236,1652,0,seven_6.png,seven_3.png,html-button-response,29,155156,5d14f036dfb2040019a73258,typicality,NULL
237,1921,1,zero_9.png,zero_8.png,html-button-response,30,157079,5d14f036dfb2040019a73258,typicality,NULL
238,2332,1,six_3.png,six_1.png,html-button-response,31,159412,5d14f036dfb2040019a73258,typicality,NULL
239,1810,0,three_7.png,three_5.png,html-button-response,32,161224,5d14f036dfb2040019a73258,typicality,NULL
240,2071,0,seven_8.png,seven_6.png,html-button-response,33,163296,5d14f036dfb2040019a73258,typicality,NULL
241,1738,0,nine_9.png,nine_10.png,html-button-response,34,165036,5d14f036dfb2040019a73258,typicality,NULL
242,2324,1,four_2.png,four_7.png,html-button-response,35,167362,5d14f036dfb2040019a73258,typicality,NULL
243,2260,0,four_7.png,four_4.png,html-button-response,36,169623,5d14f036dfb2040019a73258,typicality,NULL
244,2118,1,zero_2.png,zero_1.png,html-button-response,37,171742,5d14f036dfb2040019a73258,typicality,NULL
245,2564,1,four_4.png,four_3.png,html-button-response,38,174307,5d14f036dfb2040019a73258,typicality,NULL
246,4397,0,two_9.png,two_5.png,html-button-response,39,178705,5d14f036dfb2040019a73258,typicality,NULL
247,1652,1,one_9.png,one_7.png,html-button-response,40,180358,5d14f036dfb2040019a73258,typicality,NULL
248,4324,1,five_3.png,five_1.png,html-button-response,41,184684,5d14f036dfb2040019a73258,typicality,NULL
249,1494,1,seven_4.png,seven_7.png,html-button-response,42,186180,5d14f036dfb2040019a73258,typicality,NULL
250,5591,0,six_4.png,six_2.png,html-button-response,43,191772,5d14f036dfb2040019a73258,typicality,NULL
251,3962,1,one_7.png,one_3.png,html-button-response,44,195735,5d14f036dfb2040019a73258,typicality,NULL
252,5946,0,four_5.png,four_1.png,html-button-response,45,201683,5d14f036dfb2040019a73258,typicality,NULL
253,2737,0,three_5.png,three_3.png,html-button-response,46,204421,5d14f036dfb2040019a73258,typicality,NULL
254,3613,0,three_2.png,three_10.png,html-button-response,47,208036,5d14f036dfb2040019a73258,typicality,NULL
255,2411,1,zero_4.png,zero_3.png,html-button-response,48,210448,5d14f036dfb2040019a73258,typicality,NULL
256,2585,0,two_1.png,two_4.png,html-button-response,49,213035,5d14f036dfb2040019a73258,typicality,NULL
257,1359,0,seven_2.png,seven_9.png,html-button-response,50,214395,5d14f036dfb2040019a73258,typicality,NULL
258,6705,1,four_9.png,four_3.png,html-button-response,51,221101,5d14f036dfb2040019a73258,typicality,NULL
259,2989,0,two_3.png,two_6.png,html-button-response,52,224092,5d14f036dfb2040019a73258,typicality,NULL
260,2315,1,nine_5.png,nine_6.png,html-button-response,53,226409,5d14f036dfb2040019a73258,typicality,NULL
261,3297,0,seven_3.png,seven_1.png,html-button-response,54,229707,5d14f036dfb2040019a73258,typicality,NULL
262,3984,1,zero_9.png,zero_10.png,html-button-response,55,233693,5d14f036dfb2040019a73258,typicality,NULL
263,1959,1,three_1.png,three_7.png,html-button-response,56,235654,5d14f036dfb2040019a73258,typicality,NULL
264,2231,0,four_1.png,four_2.png,html-button-response,57,237886,5d14f036dfb2040019a73258,typicality,NULL
265,2989,0,five_6.png,five_3.png,html-button-response,58,240876,5d14f036dfb2040019a73258,typicality,NULL
266,1984,1,zero_5.png,zero_6.png,html-button-response,59,242861,5d14f036dfb2040019a73258,typicality,NULL
267,1777,1,nine_7.png,nine_4.png,html-button-response,60,244640,5d14f036dfb2040019a73258,typicality,NULL
268,1305,1,five_10.png,five_5.png,html-button-response,61,245946,5d14f036dfb2040019a73258,typicality,NULL
269,1652,0,seven_7.png,seven_1.png,html-button-response,62,247599,5d14f036dfb2040019a73258,typicality,NULL
270,1683,0,zero_6.png,zero_3.png,html-button-response,63,249284,5d14f036dfb2040019a73258,typicality,NULL
271,1842,1,zero_1.png,zero_7.png,html-button-response,64,251127,5d14f036dfb2040019a73258,typicality,NULL
272,1770,0,nine_1.png,nine_2.png,html-button-response,65,252899,5d14f036dfb2040019a73258,typicality,NULL
273,2268,1,nine_5.png,nine_7.png,html-button-response,66,255169,5d14f036dfb2040019a73258,typicality,NULL
274,2015,1,zero_4.png,zero_2.png,html-button-response,67,257185,5d14f036dfb2040019a73258,typicality,NULL
275,3038,1,six_10.png,six_8.png,html-button-response,68,260224,5d14f036dfb2040019a73258,typicality,NULL
276,1953,1,two_7.png,two_3.png,html-button-response,69,262178,5d14f036dfb2040019a73258,typicality,NULL
277,2941,0,one_4.png,one_5.png,html-button-response,70,265121,5d14f036dfb2040019a73258,typicality,NULL
278,1066,0,seven_2.png,seven_8.png,html-button-response,71,266188,5d14f036dfb2040019a73258,typicality,NULL
279,1929,0,zero_8.png,zero_5.png,html-button-response,72,268119,5d14f036dfb2040019a73258,typicality,NULL
280,3883,0,nine_10.png,nine_6.png,html-button-response,73,272002,5d14f036dfb2040019a73258,typicality,NULL
281,1597,1,zero_10.png,zero_7.png,html-button-response,74,273600,5d14f036dfb2040019a73258,typicality,NULL
282,2261,1,eight_7.png,eight_9.png,html-button-response,75,275863,5d14f036dfb2040019a73258,typicality,NULL
283,1722,1,three_6.png,three_9.png,html-button-response,76,277586,5d14f036dfb2040019a73258,typicality,NULL
284,2064,0,one_1.png,one_8.png,html-button-response,77,279651,5d14f036dfb2040019a73258,typicality,NULL
285,3123,1,eight_6.png,eight_5.png,html-button-response,78,282775,5d14f036dfb2040019a73258,typicality,NULL
286,2111,0,six_3.png,six_6.png,html-button-response,79,284887,5d14f036dfb2040019a73258,typicality,NULL
287,2181,0,two_2.png,two_10.png,html-button-response,80,287069,5d14f036dfb2040019a73258,typicality,NULL
288,3235,1,five_1.png,five_7.png,html-button-response,81,290305,5d14f036dfb2040019a73258,typicality,NULL
